start,end,today,deviceid,imei,control_estudio,encuesta_id,participacion_control,participacion_estudio,Assigned_Group,Current_Group,tipo_encuesta,tariff_code,num_personas,medidor,sexo,nivel_educacion,store_type,mas_gasta_tiempo,porque_mas_gasta_tiempo,hora_pico_energia,dia_pico_energia_choices,ano_pico_energia_choices,epoca_consumo,bombillas,bombillas_horas,celular,celular_horas,internet,internet_horas,radio,radio_horas,television,television_horas,computadora,computadora_horas,refrigerador,refrigerador_horas,abanico,abanico_horas,aire_acondicionado,aire_acondicionado_horas,microondas,microondas_horas,licuadora,licuadora_horas,equipo,equipo_horas,lavadora,lavadora_horas,secadora,secadora_horas,plancha,plancha_horas,plancha_pelo,plancha_pelo_horas,consumo_abanico,consumo_luces,consumo_television,consumo_celular,consumo_radio,consumo_refrigerador,efficiency_bulb,time_fridge,buy_fridge,efficiency_tv,interest_efficiency,estrategias_pasadas_efficiency,estrategias_pasadas_efficiency_resp1,estrategias_pasadas_efficiency_resp2,estrategias_pasadas_efficiency_resp3,fotos_est_eficiencia_energeticaI,fotos_est_eficiencia_energeticaII,barreras_efficiency,barreras_efficiency_resp1,barreras_efficiency_resp2,barreras_efficiency_resp3,razon_eficiencia_energeticaI,razon_eficiencia_energeticaII,razon_eficiencia_energeticaIII,razon_eficiencia_energeticaI_resp1,razon_eficiencia_energeticaII_resp2,razon_eficiencia_energeticaIII_resp3,financiamiento_eficiencia,financiamiento_eficiencia_tamano,financiamiento_eficiencia_meses,financiamiento_solar,financiamiento_solar_tamano,financiamiento_solar_meses,acceso_a_datos,cuenta_de_ahorros,gasto_electrico,gasto_electrico_cordobas,gasto_tarifa_electrica,gasto_agua,gasto_agua_cordobas,gas_casa,gasto_gas,ingresos_mensuales,gastos_mensuales,porcentaje_electricidad,dificultad_pago,dificil_porque_pago,muy_dificil_porque_pago,especifique_porque_dificil,especifique_porque_mdificil,ahorros_si_no,ahorros_cantidad,gasto_servicios,gasto_cosas_basicas,gastos_otros_no_diversion,gastos_diversion,ahorros_gastos,ahorraria_si,gastaria_si,control_de_consumo,como_contro_de_consumo,como_contro_de_consumo_resp1,como_contro_de_consumo_resp2,cuanto_tiempo_dia_control,cuantos_dias_control,informacion_util,para_que_util_nada,para_que_util_nada_resp,para_que_util_masmenos,para_que_util_masmenos_resp,para_que_util_uil,para_que_util_uil_resp,para_que_util_muyutil,para_que_util_muyutil_resp,uso_informacion_disnorte,uso_informacion_disnorte_resp1,uso_informacion_disnorte_resp2,comparte_papel_info,comparte_papel_info_si,comparte_papel_info_si_resp,type_pago,tiempo_pago,type_pago_quality,porque_facil_pago,porque_relafacil_pago,porque_complicado_pago,porque_muycomplicado_pago,tipo_telefono,telefono_suyo,tel_whatsapp,telefonos,internet_uso,foto_gasto_electrico,foto_recibo,especifique_gasto_electrico,coordenadasIII,X_coordenadasIII_latitude,X_coordenadasIII_longitude,X_coordenadasIII_altitude,X_coordenadasIII_precision,meta.instanceID,X_id,X_uuid,X_submission_time,X_tags,X_notes,X_version,X_duration,X_submitted_by,focos_eficiencia_ahorro,focos_eficiencia_cuanto,ventana_eficiencia_ahorro,ventana_eficiencia_cuanto,botella_eficiencia_ahorro,botella_eficiencia_cuanto,cortina_eficiencia_ahorro,cortina_eficiencia_cuanto,refri_eficiencia_ahorro,refri_eficiencia_cuanto,abanico_eficiencia_ahorro,abanico_eficiencia_cuanto,tv_eficiencia_ahorro,tv_eficiencia_cuanto,survey_time
2018-02-19T15:16:37.000-05:00,2018-02-19T15:58:11.000-05:00,2/19/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,290,n/a,si,NA,NA,micro_empresa,t0,6,si,mujer,ciclo_diversificado,pulperia,noche,NA,20,n/a,abril,igual,6,4,5,5,1,24,n/a,n/a,4,8,n/a,n/a,2,8,3,8,n/a,n/a,n/a,n/a,1,"Casi no se usa, tal vez 2 veces al mes",n/a,n/a,1,"2 veces a la semana, 1.5 horas cada vez",n/a,n/a,n/a,n/a,n/a,n/a,20,10,25,4,n/a,50,led,6,Curacao,viejo,estoy_muy_interesado,"Apagar las luces que no se estÕóëçn usando, desconectar los cargadores, los abanicos, bÕóëçsicamente desconectar todo",less_lights,disconnet_chargers,less_fans,n/a,n/a,"Yo tengo el problema que no sÕóë_lo yo decido, si esto dependiera de mÕóë_ yo no verÕóë_a ninguna barrera",disagreement_in_the_house,amount_of_people,,reducir_ambiente,reduce_environment,gasto_hogar,home_expense,independencia_energetica,energy_independence,no,n/a,n/a,no,n/a,n/a,si,no,350,2800,9,n/a,160,Cocinar,110,5000,6000,40,dificil,me_gustaria_otros,n/a,n/a,n/a,si,2000,3000,3000,n/a,n/a,ahorraria,Para mi vejez,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Va viendo el control de la luz,control_consumption,n/a,,Para ir viendo el gasto de la luz si uno estÕóëç ahorrando o derrochando,see_variation_of_consumption,,no,n/a,,persona_empresa,20,facil,Esta cerca,n/a,n/a,n/a,smart_phone,87758048,telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7078390?filename=niuera/attachments/15190738483761347127845-15_57_57.jpg,n/a,12.127027 -86.22155 0 23.299999237060547,12,-86,0,23,uuid:486c4218-2f4a-4ccf-b6af-4afcfa6b542a,25427196,486c4218-2f4a-4ccf-b6af-4afcfa6b542a,2018-02-21T12:49:04,NA,NA,2.02E+11,2494,,mas o menos,60,mucho,900,mas o menos,300,mas o menos,500,mas o menos,8500,mas o menos,400,mas o menos,3000,endline
2018-02-20T10:45:17.000-05:00,2018-02-20T11:30:37.000-05:00,2/20/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,164,n/a,si,NA,NA,casa,tjubilados,4,si,mujer,ciclo_diversificado,n/a,noche,NA,20,domingo,abril,verano,6,2,3,1,1,24,1,1,3,4,1,Se usa poco,1,6,2,8,n/a,n/a,n/a,n/a,1,No se usa,n/a,n/a,n/a,n/a,n/a,n/a,1,No se plancha,n/a,n/a,10,6,10,15,4,40,led,6,Me la regalÕóë_ mi hijo,led,mas_o_menos,"Trato de no encender muy seguido los aparatos, las bujÕóë_as las mantengo poco tiempo encendidas, miro poca TV, no uso el abanico",less_lights,less_tv,remove_fans,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,si,15000,10,si,n/a,n/a,si,si,111,200,2,20000,350,Cocinar,330,11000,8000,10,facil,n/a,n/a,n/a,n/a,si,2000,1800,7000,500,n/a,ahorraria,Para invertirlo,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Me sirve de referencia del gasto,reference_of_consumption,n/a,,Para ir al dÕóë_a con mi pago,pay,,no,n/a,,persona_empresa,30,relativamente_facil,n/a,Me queda cerca el punto de pago,n/a,n/a,smart_phone,86813457,telefono,81197504,si,si,http://classic.ona.io/api/v1/files/7078397?filename=niuera/attachments/1519144211814-570125622-11_30_22.jpg,n/a,12.127065 -86.221561 0 22.976999282836914,12,-86,0,23,uuid:00c48950-3e7b-47d8-9250-ebd299dc6bb6,25427203,00c48950-3e7b-47d8-9250-ebd299dc6bb6,2018-02-21T12:49:21,NA,NA,2.02E+11,2720,,mas o menos,80,mucho,1000,mucho,300,poco,300,mucho,7000,mas o menos,500,poco,9500,endline
2018-02-20T12:02:30.000-05:00,2018-02-20T12:36:49.000-05:00,2/20/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,198,n/a,si,NA,NA,micro_empresa,t0,4,si,hombre,ciclo_diversificado,pulperia,noche,NA,19,sabado,abril,verano,5,3,4,2,1,24,n/a,n/a,1,4,1,3,1,8,2,8,n/a,n/a,n/a,n/a,1,Casi no se usa,n/a,n/a,n/a,n/a,n/a,n/a,1,1 hora a la semana,n/a,n/a,50,5,4,1,n/a,40,led,10,Tropigas,viejo,estoy_muy_interesado,"Cambiar a bujÕóë_as ahorrativas, el equipo tiene un horario de consumo, apagar las luces",efficient_bulbs,schedule_of_consumption,less_lights,n/a,n/a,"Barreras no existen, eso es parte de la voluntad de uno, es mÕóëçs que todo disposiciÕóë_n",nothing,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_ambiente,reduce_environment,si,20000,24,si,n/a,n/a,si,si,125,450,15,n/a,180,Cocinar,330,11000,7000,20,facil,n/a,n/a,n/a,n/a,no,n/a,3000,3000,n/a,n/a,ahorraria,Para una emergencia o un percance,n/a,si,"Reviso diario, y siempre mi meta son 4 kWh por dÕóë_a",check_meter,,10,30,util,n/a,,n/a,,Para comprobar que la lectura del medidor estÕóëç correcta,see_real_consumption,n/a,,"Para manejar el gasto, el consumo histÕóë_rico",control_consumption,,no,n/a,,persona_banco,120,complicado,n/a,n/a,"En mi caso que soy discapacitado, es difÕóë_cil hacer fila",n/a,smart_phone,87713654,telefono,n/a,no,si,http://classic.ona.io/api/v1/files/7078401?filename=niuera/attachments/15191481548321347127845-12_36_41.jpg,n/a,12.127065 -86.221561 0 22.976999282836914,12,-86,0,23,uuid:bc8bbd82-563b-421d-83c8-f49d9607901d,25427209,bc8bbd82-563b-421d-83c8-f49d9607901d,2018-02-21T12:49:38,NA,NA,2.02E+11,2059,,mucho,80,mas o menos,200,mas o menos,40,mas o menos,240,mucho,12000,mas o menos,350,mucho,5000,endline
2018-02-20T14:53:29.000-05:00,2018-02-20T15:17:48.000-05:00,2/20/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,581,n/a,si,NA,NA,casa,t1,5,si,mujer,ciclo_basico,n/a,manana,NA,8,sabado,diciembre,igual,7,1,3,2,1,24,n/a,n/a,1,3,1,3,1,24,3,8,n/a,n/a,1,Casi no se usa,1,2 minutos,n/a,n/a,1,5 horas a la semana,n/a,n/a,1,2 minutos,1,15 minutos al mes,10,5,2,4,n/a,80,led,7,Fogel,viejo,me_interesa,"No enciendo las luces en la noche, lavo semanal, no uso el microondas, el abanico solo cuando es necesario",less_washing_machine,remove_microwave,less_fans,n/a,n/a,Pues yo no tengo el conocimiento,no_knowledge,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,independencia_energetica,energy_independence,si,30000,30,si,15000,30,si,si,296,2800,20,18000,550,Cocinar,450,30000,30000,10,facil,n/a,n/a,n/a,n/a,si,8000,6000,18000,1500,5000,ahorraria,Para hacer inversiones,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para saber lo que estamos consumiendo,see_real_consumption,n/a,,Para pagar,pay,,no,n/a,,telefono_smart,10,facil,Es rÕóëçpido,n/a,n/a,n/a,smart_phone,77948330,telefono,n/a,si,si,http://classic.ona.io/api/v1/files/7078407?filename=niuera/attachments/1519157737540-570125622-15_17_35.jpg,n/a,12.127065 -86.221561 0 22.976999282836914,12,-86,0,23,uuid:b93b40f2-cd39-4f7e-99ba-0dce2b2b089e,25427218,b93b40f2-cd39-4f7e-99ba-0dce2b2b089e,2018-02-21T12:49:37,NA,NA,2.02E+11,1459,,mas o menos,100,mas o menos,150,poco,no pagaria,mucho,330,mucho,20000,mas o menos,500,poco,1800,endline
2018-02-21T10:41:24.000-05:00,2018-02-21T11:06:40.000-05:00,2/21/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,930,n/a,si,NA,NA,casa,t0,9,si,hombre,universidad,n/a,manana,NA,6,domingo,julio,verano,8,"Solo 2 estÕóëçn 4 horas, el resto permanecen apagadas",6,4,1,15,n/a,n/a,5,3,3,16,1,16,3,8,n/a,n/a,n/a,n/a,1,No se usa,n/a,n/a,1,12 horas a la semana,n/a,n/a,1,20 minutos,n/a,n/a,40,15,15,2,n/a,20,led,96,Copasa,viejo,estoy_muy_interesado,"Apagar las luces, ver menos TV, tratar de usar menos la lavadora",less_lights,less_tv,less_washing_machine,n/a,n/a,No hay polÕóë_tica de estado,no_government_support,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,independencia_energetica,energy_independence,si,n/a,n/a,si,70000,24,si,si,160,3500,2,30000,700,Cocinar,350,30000,12000,70,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,5000,12000,3000,1500,ahorraria,Para invertirlo,n/a,no,n/a,,,n/a,n/a,no_me_sirve,No sÕóë© si es verdad lo que estÕóëç diciendo,its_unreliable,n/a,,n/a,,n/a,,PrÕóëçcticamente solo para pagar,pay,,si,Yo hablo con amigos que ahora solo trabajamos para la energÕóë_a,talk_about_cost_energy,persona_banco,120,complicado,n/a,n/a,"Es complicado,pero es mejor ir personalmente",n/a,n/a,22701854,n/a,n/a,si,si,http://classic.ona.io/api/v1/files/7093192?filename=niuera/attachments/1519229115917439750459-11_6_33.jpg,n/a,12.131141 -86.233186 114.69999694824219 10,12,-86,115,10,uuid:073cb1b4-390f-4915-ad24-30106596100d,25485657,073cb1b4-390f-4915-ad24-30106596100d,2018-02-22T14:55:53,NA,NA,2.02E+11,1516,,mucho,NA,mucho,110,mas o menos,70,mucho,420,mucho,tienen refri nueva sin usar,mas o menos,425,poco,2500,endline
2018-02-22T09:54:49.000-05:00,2018-02-22T11:37:59.000-05:00,2/22/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,272,n/a,si,NA,NA,micro_empresa,t0,7,si,mujer,universidad,pulperia,noche,NA,19,domingo,diciembre,igual,12,"1 pasa como 12 horas, las otras solo es por minutos unos 30",7,2,1,24,1,No se enciende,4,3,2,3,1,10,3,9,n/a,n/a,1,No se usa,1,"Se usa poco, tal vez 10 minutos en la semana",n/a,n/a,1,2 horas a la semana,n/a,n/a,1,30 minutos,1,1 hora a la semana,20,10,15,4,n/a,50,led,72,Mercado oriental,led,me_interesa,"Solo en la noche se encienden los aparatos elÕóë©ctricos, pues refrigeradora y TV",schedule_of_consumption,,,n/a,n/a,"Eso estÕóëç en uno, siempre que uno busque la manera se puede economizar electricidad",nothing,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,independencia_energetica,energy_independence,si,5000,2,si,10000,6,si,si,200,1700,50,8000,200,Cocinar,180,30000,35000,65,relativamente_facil,n/a,n/a,n/a,n/a,no,n/a,3000,10000,1200,n/a,gastaria,n/a,n/a,si,Voy viendo la lectura y hago el cÕóëçlculo de como va el consumo,check_meter,compare_consumption,4,5,util,n/a,,n/a,,Para ver el gasto,see_consumption,n/a,,Para pagar,pay,,no,n/a,,persona_banco,30,facil,"Voy caminando y me gusta caminar, aprovecho para pagar",n/a,n/a,n/a,smart_phone,58523264,telefono,n/a,si,si,http://classic.ona.io/api/v1/files/7098866?filename=niuera/attachments/1519317414083439750459-11_37_50.jpg,n/a,12.128539 -86.221308 0 26.45599937438965,12,-86,0,26,uuid:ef39ed0d-8286-42f8-b069-6a2cef11ac8b,25509785,ef39ed0d-8286-42f8-b069-6a2cef11ac8b,2018-02-22T22:37:41,NA,NA,2.02E+11,6190,,mas o menos,25,mucho,500,poco,10,mas o menos,500,mucho,8000,mas o menos,300,mas o menos,5500,endline
2018-02-22T16:58:12.000-05:00,2018-02-22T17:20:33.000-05:00,2/22/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,175,n/a,si,NA,NA,micro_empresa,t1,3,si,mujer,universidad,pulperia,noche,NA,18,martes,marzo,verano,12,6 se usan por 4 horas,3,1,1,24,1,1,1,7,n/a,n/a,1,12,3,24,n/a,n/a,n/a,n/a,1,"3 veces a la semana, como por 3 minutos",n/a,n/a,n/a,n/a,n/a,n/a,1,30 minutos a la semana,1,40 minutos,5,10,8,8,5,60,led,18,En el gallo mÕóëçs gallo,led,estoy_muy_interesado,"Apagar los electrodomÕóë©sticos cuando no se usan, apagar las luces, cargar los celulares cuando sea necesario",turn_off,less_lights,less_cellphone,n/a,n/a,No hay informaciÕóë_n,no_information,,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,reducir_co2,reduce_co2,si,n/a,n/a,si,n/a,n/a,si,si,148,380,9,16000,200,Cocinar,280,5000,5000,15,facil,n/a,n/a,n/a,n/a,no,n/a,2500,3000,n/a,n/a,ahorraria,Para urgencias de salud,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,"A veces trae consejos de cÕóë_mo ahorrar, miras el consumo",save,n/a,,"Para ver el consumo, llevar un detalle de los gastos y pagar",see_consumption,pay,si,"Con algunos vecinos, a veces a ellos les sale muy alto yo les digo que ahorren desconectando las cosas y las luces que no van a ocupar",talk_about_saving_tips,persona_banco,60,complicado,n/a,n/a,A veces no tengo tiempo,n/a,smart_phone,84091849,telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7098867?filename=niuera/attachments/1519337581488143907070-17_13_48.jpg,n/a,12.128539 -86.221308 0 26.45599937438965,12,-86,0,26,uuid:191c4281-79d9-4eec-b975-d1137d3e6b6c,25509792,191c4281-79d9-4eec-b975-d1137d3e6b6c,2018-02-22T22:38:45,NA,NA,2.02E+11,1341,,mas o menos,NA,mucho,500,poco,20,poco,50,mucho,6500,mucho,350,mucho,12000,endline
2018-02-23T11:14:45.000-05:00,2018-02-23T11:41:12.000-05:00,2/23/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,378,n/a,si,NA,NA,casa,t0,3,si,hombre,universidad,n/a,noche,NA,20,n/a,diciembre,verano,4,"1 como 20 horas, el resto como 4 horas",4,3,1,24,n/a,n/a,2,"12 horas cada uno, cuando enciendo uno apago el otro",2,1,1,24,2,20,n/a,n/a,1,No lo usamos,1,3 minutos,n/a,n/a,1,3 horas a la semana,n/a,n/a,1,Muy poco se utiliza,1,1 hora a la semana,25,5,25,5,n/a,40,led,6,Tropigas,plasma,estoy_muy_interesado,Simplemente controlar el uso de la lavadora,less_washing_machine,,,n/a,n/a,Ninguna,nothing,,,gasto_hogar,home_expense,independencia_energetica,energy_independence,reducir_ambiente,reduce_environment,si,210000,72,no,n/a,n/a,si,si,147,500,3,n/a,300,Cocinar,340,30000,4000,0,facil,n/a,n/a,n/a,n/a,si,5000,2000,2000,n/a,12000,ahorraria,Adquirir otra vivienda,n/a,no,n/a,,,n/a,n/a,util,n/a,,n/a,,Para ver el consumo,see_consumption,n/a,,Para el control del gasto,control_consumption,,no,n/a,,persona_empresa,60,facil,Hago otras gestiones,n/a,n/a,n/a,smart_phone,75416972,telefono,n/a,si,si,http://classic.ona.io/api/v1/files/7110614?filename=niuera/attachments/1519403959490439750459-11_41_2.jpg,n/a,12.149872 -86.235554 98.9000015258789 17,12,-86,99,17,uuid:fefef398-d732-459a-8a67-c2ee0ae9d79f,25559596,fefef398-d732-459a-8a67-c2ee0ae9d79f,2018-02-24T03:33:38,NA,NA,2.02E+11,1587,,mucho,180,mas o menos,450,mas o menos,150,mucho,700,mucho,14000,mas o menos,1200,mucho,15000,endline
2018-02-23T16:17:41.000-05:00,2018-02-24T11:35:31.000-05:00,2/23/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,179,n/a,si,NA,NA,casa,tjubilados,6,si,mujer,universidad,n/a,noche,NA,21,domingo,diciembre,verano,11,"4 son las que se encienden 3.5 horas, el resto solo si se necesita",5,2,1,24,1,1,4,3,1,4,1,24,5,8,n/a,n/a,1,20 minutos,1,No se ocupa,n/a,n/a,1,3 horas a la semana,n/a,n/a,1,8 horas a la semana,n/a,n/a,40,15,10,3,2,30,led,60,A un amigo,plasma,estoy_muy_interesado,"A los niÕóë±os que usen menos el Nintendo, siempre estamos apagando las luces, y en general todos los equipos",control_children,less_lights,turn_off,n/a,n/a,Ninguna,nothing,,,independencia_energetica,energy_independence,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,si,n/a,n/a,si,n/a,n/a,si,no,160,1300,8,n/a,800,Cocinar,300,54000,54000,3,relativamente_facil,n/a,n/a,n/a,n/a,no,n/a,5500,45000,n/a,5000,gastaria,n/a,n/a,no,n/a,,,n/a,n/a,mas_o_menos,n/a,,"Para ver la barrita cuÕóëçnto consumi en un mes, cuÕóëçnto en el otro",make_comparisons,n/a,,n/a,,Pagar,pay,,no,n/a,,persona_banco,60,facil,"Hago otras gestiones a la vez, me toca ir",n/a,n/a,n/a,smart_phone,88864238,telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7116470?filename=niuera/attachments/1519490060250-1139838979-11_35_20.jpg,n/a,12.127029 -86.221539 0 17.833999633789062,12,-86,0,18,uuid:5c8c1947-c4e3-459e-90a1-00cf1758a331,25573636,5c8c1947-c4e3-459e-90a1-00cf1758a331,2018-02-24T18:02:54,NA,NA,2.02E+11,69470,,mas o menos,85,mas o menos,380,poco,100,mas o menos,750,mucho,12000,mucho,1000,mas o menos,13000,endline
2018-02-24T11:35:33.000-05:00,2018-02-24T12:31:59.000-05:00,2/24/18,enketo.ona.io:4wj1UZdjYd9nJCom,enketo.ona.io:4wj1UZdjYd9nJCom,estudio,397,n/a,si,NA,NA,casa,t0,6,si,mujer,universidad,n/a,noche,NA,12,domingo,diciembre,verano,10,"3 se encienden 4 horas, el resto solo cuando se van a usar",5,6,1,24,1,3,2,7,1,6,1,18,4,10,n/a,n/a,n/a,n/a,1,1 minutos,n/a,n/a,1,4 horas a la semana,n/a,n/a,1,7 horas a la semana,1,2 horas a la semana,20,5,10,15,5,20,led,60,Curacao,lcd,estoy_muy_interesado,"No lo he hecho, pero estoy pensando cambiar los ventiladores, apago la refrigeradora",buy_efficient_fans,turn_off_fridge,,n/a,n/a,"La parte econÕóë_mica, falta de consciencia en la cultura del ahorro",economic_capacity,no_saving_culture,,gasto_hogar,home_expense,reducir_ambiente,reduce_environment,independencia_energetica,energy_independence,si,n/a,n/a,si,n/a,n/a,si,no,200,1500,7,n/a,150,Cocinar,340,20000,30000,10,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,3250,13000,9000,n/a,ahorraria,Para pagar mis deudas,n/a,no,n/a,,,n/a,n/a,mas_o_menos,n/a,,"Para ver quÕóë© me cobran un alumbrado pÕóë_blico que no tengo, para ver otras cosas que hay que pagar",see_detailed_consumption,n/a,,n/a,,Para pagar,pay,,no,n/a,,correo,10,facil,Es rÕóëçpido,n/a,n/a,n/a,smart_phone,57313573,telefono,n/a,n/a,si,http://classic.ona.io/api/v1/files/7116472?filename=niuera/attachments/1519493416793439750459-12_31_53.jpg,n/a,12.127029 -86.221539 0 17.833999633789062,12,-86,0,18,uuid:b7321077-ee9e-4b9c-bfc4-5a0c9d78ad7a,25573644,b7321077-ee9e-4b9c-bfc4-5a0c9d78ad7a,2018-02-24T18:03:14,NA,NA,2.02E+11,3386,,mucho,120,mas o menos,250,mas o menos,190,mucho,500,mucho,7000,mucho,1400,mas o menos,6000,endline
2018-02-26T10:58:04.000-06:00,2018-02-26T10:58:21.000-06:00,2/26/18,enketo.ona.io:YnwLGegokewqnAbM,enketo.ona.io:YnwLGegokewqnAbM,estudio,n/a,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NA,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,n/a,n/a,n/a,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,n/a,n/a,n/a,,n/a,,n/a,,n/a,,n/a,n/a,,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,uuid:56112cc8-6d30-4c95-8ad3-fd2229f707f3,25626678,56112cc8-6d30-4c95-8ad3-fd2229f707f3,2018-02-26T16:58:53,NA,NA,2.02E+11,17,niuera,,NA,,,,,,,,,,,,,endline
2018-02-26T09:44:00.000-06:00,2018-02-26T10:08:16.000-06:00,2/26/18,enketo.ona.io:2ZE7GKWfxFZbaG6Q,enketo.ona.io:2ZE7GKWfxFZbaG6Q,control,501,si,n/a,NA,NA,micro_empresa,t0,6,si,mujer,universidad,pulperia,noche,NA,8,domingo,diciembre,verano,9,5,2,2,1,24,n/a,n/a,1,4,1,2,2,24,3,7,n/a,n/a,n/a,n/a,1,10 minutos la semana,n/a,n/a,n/a,n/a,1,10 minutos la semana,1,1 hora semanal,1,10 minutos,5,10,5,10,n/a,45,led,12,Mercado,led,me_interesa,Desconectar medio dÕóë_a una refrigeradir,turn_off_fridge,,,n/a,n/a,"La energÕóë_a es cara, todo es deuda no ajustamos para cambios",price_energy,,,reducir_ambiente,reduce_environment,gasto_hogar,home_expense,independencia_energetica,energy_independence,no,n/a,n/a,no,n/a,n/a,si,si,n/a,990,7,n/a,440,Consumo familiar,340,10000,10000,10,dificil,me_gustaria_otros,n/a,n/a,n/a,no,n/a,1500,9000,1500,n/a,ahorraria,Para invertir,n/a,no,n/a,,,n/a,n/a,mas_o_menos,n/a,,SÕóë_lo Par a ver cantidad y vet como ahorro,see_consumption,n/a,,n/a,,Para medirme,control_consumption,,si,"Cantidad a pagar, con la familia, con los adultos para tomar decisiones de consumo y pagar menos",try_to_save,telefono_smart,1,facil,"Porque no me muevo, ahorro tiempo",n/a,n/a,n/a,smart_phone,82888570,telefono,22666787,si,no,n/a,1300,12.125952 -86.296828 130 4,12,-86,130,4,uuid:8a1a2df7-73c8-428f-bf61-5a2ab9d040bc,25626998,8a1a2df7-73c8-428f-bf61-5a2ab9d040bc,2018-02-26T17:09:34,NA,NA,2.02E+11,1456,niuera,mucho,65,mucho,500,no sabe,0,no sabe,0,mucho,8000,mas o menos,290,mucho,7000,endline
